pitcher,pitch_type,pitch_name,family,pitches,usage,whiff,putaway,velo
669358,CH,Changeup,Offspeed,166,0.08308308308308308,0.16216216216216217,0.14285714285714285,88.21084337349397
669358,SI,Sinker,Fastball,160,0.08008008008008008,0.12,0.08333333333333333,95.175625
669371,FF,4-Seam FB,Fastball,155,0.4813664596273292,0.25,0.34782608695652173,93.89677419354838
669371,ST,Sweeper,Breaking,110,0.3416149068322981,0.30434782608695654,0.21052631578947367,82.20818181818181
669372,SI,Sinker,Fastball,610,0.3402119353039598,0.2222222222222222,0.22535211267605634,93.52032786885245
669372,CH,Changeup,Offspeed,362,0.2018962632459565,0.350253807106599,0.34328358208955223,87.81602209944752
669372,FC,Cutter,Fastball,320,0.1784718349135527,0.22058823529411764,0.26666666666666666,90.36812499999999
669372,SL,Slider,Breaking,279,0.15560513106525375,0.3283582089552239,0.21666666666666667,85.5437275985663
669372,FF,4-Seam FB,Fastball,222,0.1238148354712772,0.21739130434782608,0.24324324324324326,93.58243243243243
669373,FF,4-Seam FB,Fastball,483,0.36563209689629067,0.24731182795698925,0.23728813559322035,96.69606625258798
669373,CH,Changeup,Offspeed,337,0.25510976532929597,0.4876847290640394,0.4268292682926829,87.26557863501483
669373,SI,Sinker,Fastball,260,0.1968205904617714,0.1724137931034483,0.2222222222222222,96.6646153846154
669373,SL,Slider,Breaking,189,0.14307342922028765,0.29213483146067415,0.4,89.3021164021164
669373,CU,Curveball,Breaking,52,0.03936411809235428,0.4166666666666667,0.5454545454545454,80.31153846153848
669387,FF,4-Seam FB,Fastball,399,0.2823779193205945,0.15789473684210525,0.2,95.01077694235588
669387,FS,Splitter,Offspeed,367,0.2597310686482661,0.3064516129032258,0.24444444444444444,85.60408719346049
669387,SI,Sinker,Fastball,239,0.16914366595895258,0.06382978723404255,0.058823529411764705,94.38284518828452
669387,CU,Curveball,Breaking,170,0.12031139419674451,0.2465753424657534,0.23529411764705882,83.8870588235294
669387,ST,Sweeper,Breaking,148,0.10474168435951875,0.2413793103448276,0.1875,83.51013513513513
669387,SL,Slider,Breaking,69,0.04883227176220807,0.23333333333333334,0.0,90.5913043478261
669432,FF,4-Seam FB,Fastball,749,0.44503862150920975,0.23096446700507614,0.15753424657534246,93.48170894526034
669432,CH,Changeup,Offspeed,369,0.2192513368983957,0.23645320197044334,0.14666666666666667,87.18319783197832
669432,ST,Sweeper,Breaking,210,0.12477718360071301,0.3238095238095238,0.3188405797101449,78.22809523809525
669432,FC,Cutter,Fastball,178,0.10576351752822341,0.25287356321839083,0.11538461538461539,82.93595505617976
669432,SI,Sinker,Fastball,177,0.1051693404634581,0.07317073170731707,0.06896551724137931,93.0949152542373
669438,CH,Changeup,Offspeed,172,0.28429752066115704,0.29896907216494845,0.2830188679245283,86.48720930232558
669438,SI,Sinker,Fastball,117,0.1933884297520661,0.08571428571428572,0.09090909090909091,91.71538461538462
669438,FF,4-Seam FB,Fastball,107,0.1768595041322314,0.2830188679245283,0.21052631578947367,92.86448598130839
669438,CU,Curveball,Breaking,100,0.1652892561983471,0.29545454545454547,0.10526315789473684,74.888
669438,FC,Cutter,Fastball,61,0.10082644628099173,0.1875,0.4,86.12786885245903
669438,SL,Slider,Breaking,37,0.06115702479338843,0.375,0.2222222222222222,81.7027027027027
669456,FF,4-Seam FB,Fastball,154,0.3556581986143187,0.14285714285714285,0.1111111111111111,92.22532467532469
669456,CH,Changeup,Offspeed,92,0.21247113163972287,0.2894736842105263,0.15384615384615385,88.08369565217392
669456,KC,Knuckle-Curve,Breaking,83,0.19168591224018475,0.38095238095238093,0.2,82.79277108433735
669456,FC,Cutter,Fastball,58,0.13394919168591224,0.18181818181818182,0.14285714285714285,87.42413793103448
669456,SL,Slider,Breaking,41,0.09468822170900693,0.4,0.42857142857142855,84.90731707317073
669461,FF,4-Seam FB,Fastball,544,0.3159117305458769,0.1198501872659176,0.10344827586206896,94.42775735294119
669461,SL,Slider,Breaking,404,0.2346109175377468,0.37264150943396224,0.36363636363636365,86.44628712871288
669461,CU,Curveball,Breaking,283,0.16434378629500582,0.3626373626373626,0.3333333333333333,79.54134275618375
669461,CH,Changeup,Offspeed,256,0.148664343786295,0.23255813953488372,0.125,88.63984375000001
669461,SI,Sinker,Fastball,155,0.0900116144018583,0.08974358974358974,0.05,94.36064516129034
669461,FC,Cutter,Fastball,69,0.04006968641114982,0.1891891891891892,0.0,90.72608695652174
669467,FF,4-Seam FB,Fastball,537,0.3095100864553314,0.13636363636363635,0.1111111111111111,95.18007448789571
669467,SL,Slider,Breaking,520,0.29971181556195964,0.29218106995884774,0.31,87.63269230769231
669467,SI,Sinker,Fastball,321,0.18501440922190202,0.1206896551724138,0.10144927536231885,95.44018691588786
669467,KC,Knuckle-Curve,Breaking,309,0.1780979827089337,0.26732673267326734,0.2641509433962264,78.20550161812298
669467,FS,Splitter,Offspeed,48,0.0276657060518732,0.35294117647058826,0.0,88.33750000000002
669620,FF,4-Seam FB,Fastball,56,0.3916083916083916,0.24242424242424243,0.08333333333333333,93.4232142857143
669620,FC,Cutter,Fastball,54,0.3776223776223776,0.22857142857142856,0.3,86.93333333333332
669622,ST,Sweeper,Breaking,291,0.5105263157894737,0.2706766917293233,0.2987012987012987,83.54810996563575
669622,SI,Sinker,Fastball,178,0.312280701754386,0.1724137931034483,0.16666666666666666,96.31966292134832
669622,SL,Slider,Breaking,77,0.13508771929824562,0.21875,0.1111111111111111,86.49350649350649
669684,FF,4-Seam FB,Fastball,136,0.3140877598152425,0.31645569620253167,0.3333333333333333,96.25441176470588
669684,SL,Slider,Breaking,133,0.3071593533487298,0.3181818181818182,0.09090909090909091,89.27293233082706
669684,CU,Curveball,Breaking,94,0.21709006928406466,0.28205128205128205,0.16666666666666666,77.82659574468086
669704,FC,Cutter,Fastball,41,0.47674418604651164,0.26666666666666666,0.2,91.10975609756098
669711,SI,Sinker,Fastball,235,0.362095531587057,0.11926605504587157,0.1724137931034483,93.84468085106383
669711,FF,4-Seam FB,Fastball,191,0.2942989214175655,0.2631578947368421,0.18518518518518517,93.83089005235603
669711,ST,Sweeper,Breaking,100,0.15408320493066255,0.3953488372093023,0.2777777777777778,81.626
669711,CH,Changeup,Offspeed,64,0.09861325115562404,0.28205128205128205,0.2,85.25
669711,SL,Slider,Breaking,46,0.07087827426810478,0.13333333333333333,0.0,85.08478260869565
669724,SI,Sinker,Fastball,173,0.596551724137931,0.11764705882352941,0.041666666666666664,94.89190751445084
669724,SL,Slider,Breaking,66,0.22758620689655173,0.19047619047619047,0.42857142857142855,88.11515151515152
669920,CH,Changeup,Offspeed,105,0.3511705685618729,0.29411764705882354,0.3333333333333333,80.35142857142857
669920,SI,Sinker,Fastball,70,0.23411371237458195,0.16666666666666666,0.6666666666666666,91.02285714285713
669920,FF,4-Seam FB,Fastball,69,0.23076923076923078,0.11428571428571428,0.0,91.53478260869565
669923,ST,Sweeper,Breaking,561,0.29635499207606975,0.26545454545454544,0.32786885245901637,87.18734402852051
669923,FF,4-Seam FB,Fastball,552,0.29160063391442154,0.2434017595307918,0.23076923076923078,96.6784420289855
669923,SI,Sinker,Fastball,397,0.20972002113048072,0.11702127659574468,0.14545454545454545,96.9367758186398
669923,KC,Knuckle-Curve,Breaking,180,0.09508716323296355,0.20481927710843373,0.2727272727272727,83.84833333333334
669923,CH,Changeup,Offspeed,146,0.07712625462229265,0.3088235294117647,0.5,88.73835616438357
669923,FC,Cutter,Fastball,57,0.030110935023771792,0.17857142857142858,0.0,93.20877192982456
669947,SL,Slider,Breaking,195,0.324459234608985,0.14736842105263157,0.2,88.15179487179486
669947,SI,Sinker,Fastball,147,0.24459234608985025,0.20512820512820512,0.22727272727272727,92.0156462585034
669947,FF,4-Seam FB,Fastball,132,0.21963394342762063,0.22807017543859648,0.25,93.05378787878787
669947,FS,Splitter,Offspeed,66,0.10981697171381032,0.14285714285714285,0.13333333333333333,83.98181818181817
669947,ST,Sweeper,Breaking,61,0.10149750415973377,0.3,0.3157894736842105,80.20327868852459
670036,FF,4-Seam FB,Fastball,307,0.4311797752808989,0.29931972789115646,0.29411764705882354,92.34625407166124
670036,ST,Sweeper,Breaking,286,0.40168539325842695,0.2753623188405797,0.21951219512195122,82.94545454545455
670036,FC,Cutter,Fastball,60,0.08426966292134831,0.23529411764705882,0.29411764705882354,91.26333333333334
670036,SI,Sinker,Fastball,53,0.07443820224719101,0.10526315789473684,0.0,92.82641509433961
670059,SI,Sinker,Fastball,303,0.49917627677100496,0.15555555555555556,0.1935483870967742,96.9973597359736
670059,ST,Sweeper,Breaking,210,0.34596375617792424,0.43157894736842106,0.4375,85.2295238095238
670059,CU,Curveball,Breaking,57,0.09390444810543658,0.3888888888888889,0.16666666666666666,83.0298245614035
670059,FF,4-Seam FB,Fastball,33,0.054365733113673806,0.3333333333333333,0.4166666666666667,97.48787878787877
670062,ST,Sweeper,Breaking,122,0.5520361990950227,0.3103448275862069,0.28,82.15327868852458
670062,FF,4-Seam FB,Fastball,63,0.2850678733031674,0.24,0.3333333333333333,92.41746031746034
670062,SL,Slider,Breaking,36,0.16289592760180996,0.3125,0.4,85.03333333333333
670090,SI,Sinker,Fastball,32,0.3333333333333333,0.35714285714285715,0.0,90.15937500000001
670090,SL,Slider,Breaking,31,0.3229166666666667,0.2857142857142857,0.0,82.67096774193547
670167,FF,4-Seam FB,Fastball,195,0.2754237288135593,0.27835051546391754,0.2727272727272727,93.6625641025641
670167,ST,Sweeper,Breaking,191,0.269774011299435,0.3108108108108108,0.1875,82.24188481675392
670167,SI,Sinker,Fastball,161,0.2274011299435028,0.13636363636363635,0.07692307692307693,93.04472049689441
670167,FC,Cutter,Fastball,93,0.13135593220338984,0.1702127659574468,0.0,89.26881720430107
670167,CH,Changeup,Offspeed,68,0.096045197740113,0.36666666666666664,0.23529411764705882,86.39999999999999
670183,FF,4-Seam FB,Fastball,67,0.5537190082644629,0.2857142857142857,0.3333333333333333,94.2223880597015
670183,SL,Slider,Breaking,54,0.4462809917355372,0.391304347826087,0.3076923076923077,86.03703703703704
670245,FC,Cutter,Fastball,229,0.25615212527964204,0.16279069767441862,0.13043478260869565,90.06157205240174
670245,ST,Sweeper,Breaking,193,0.21588366890380314,0.32608695652173914,0.28,84.86632124352332
670245,FF,4-Seam FB,Fastball,185,0.20693512304250558,0.21568627450980393,0.16279069767441862,94.11621621621622
670245,SI,Sinker,Fastball,147,0.1644295302013423,0.14285714285714285,0.0,93.4421768707483
670245,CU,Curveball,Breaking,127,0.14205816554809844,0.4090909090909091,0.4230769230769231,82.83937007874016
670280,FF,4-Seam FB,Fastball,304,0.4158686730506156,0.20754716981132076,0.13559322033898305,95.95855263157895
